Timestamp,Raw_EEG,Delta,Theta,Alpha,Beta,Gamma
9.047928810119629,-394.53125,-0.0012030957904501278,-0.0020212648543328437,-0.002021264854332845,-0.5601096992127514,-49.15974301350567
9.103715896606445,-965.8203125,-0.012294305567808235,-0.02044904023938436,-0.020149023460561286,-4.792495518536188,-113.63224753326877
9.140557765960693,-973.14453125,-0.06189910775572449,-0.10156257679042302,-0.09798053760723084,-18.928323982474524,73.2705187911374
9.197396993637085,766.6015625,-0.20379737710949603,-0.3280414387618324,-0.3067200248105537,-43.444468407221194,526.0839377445071
9.246249914169312,-822.265625,-0.5021973453274453,-0.7872805348947155,-0.7030967381116425,-60.469361445633574,67.93374960914554
9.293761730194092,-62.01171875,-1.014682605353423,-1.5364383057875977,-1.28619804232666,-42.552369089939,-870.73284446211
9.329485893249512,465.8203125,-1.7885416437101256,-2.593060531961895,-1.988105228906069,20.349339491826267,41.79051336521147
9.382063865661621,-1000.0,-2.859179330533419,-3.9320087574573086,-2.680022380382093,108.26163147331191,353.27323335874763
9.417994976043701,-1000.0,-4.254642463558743,-5.495394055068535,-3.1995358368941043,177.45302267572904,-615.5630215841128
9.470144033432007,-1000.0,-6.0135963175429605,-7.226702998585212,-3.4063362425757178,178.4656030583083,538.1792424458708
9.50878381729126,355.95703125,-8.193359238712368,-9.08668902515742,-3.21625474295301,90.07731547497988,894.4060842251757
9.567394733428955,128.90625,-10.852156363274368,-11.023984928538493,-2.582372952953929,-52.33962653428399,-303.7694435443727
9.616907835006714,-450.1953125,-14.02584175885533,-12.938061600384168,-1.4644143866305679,-171.5220765517379,-635.8280811780618
9.66721796989441,991.69921875,-17.720295589482223,-14.673058315751137,0.1701863094284295,-201.20145951724555,-439.23496825119327
9.71590781211853,-861.81640625,-21.91305821169976,-16.031160176678387,2.325059780941115,-129.32809487236426,231.9417948074969
9.76811695098877,-284.66796875,-26.560277134363357,-16.79746720610088,4.944825921926249,-3.972339266840985,-81.39776468271225
9.816982746124268,-140.13671875,-31.61122627114154,-16.778215793788032,7.878832483806028,94.99225709893302,295.55063657389724
9.86726188659668,419.43359375,-37.01370330103514,-15.821437109249105,10.875093866299046,107.35349910963303,894.978435455229
9.916445016860962,-970.703125,-42.70763504562052,-13.814945988243172,13.610644161307837,31.214140196718652,-620.0656507027106
9.9673490524292,-1000.0,-48.6301537244167,-10.701843932268213,15.714204845440744,-85.80941092812073,-610.8850160954769
10.017621040344238,92.7734375,-54.731723463960876,-6.511351220232947,16.78107632472054,-183.330103944543,503.4071227990124
10.067239999771118,437.98828125,-60.97495692370093,-1.3547807647072032,16.429568374177972,-211.7421998387192,362.8793367078837
10.116412878036499,-686.5234375,-67.31581802010628,4.612418316791086,14.391062372534023,-143.80862845148008,-445.79727717221965
10.157262802124023,675.29296875,-73.69502641743556,11.212143516552626,10.571466423326351,8.572901862232916,-520.4622177860879
10.211766719818115,-856.93359375,-80.04277031476232,18.2426425066186,5.07046057941267,189.68202694788224,380.57808478524925
10.249086856842041,-552.24609375,-86.28728806964472,25.471937171472852,-1.8264413568663473,322.07512276579087,-39.961349660222766
10.304626941680908,-78.125,-92.36609869867233,32.62862178892567,-9.67882906659643,342.93170138210473,154.95402015280564
